exercicios_aula2.md	md	0c1c2387a18d3efa056c2c0bd17c0577bad8ba7576b6b420091d7d7278f8a526
exercicios_aula3.md	md	97d9668a57782287468a810bb326cbd81071fa5945be230e7c390a12e06c2479
exercicios_aula4.md	md	08b73a23d01fa18638c9d0490f758e3cc61d2be2aa4bbf779a9250889c0f2f5c
exercicios_aula5.md	md	bbcccadd7d4308fec4b3242d8cd9d3438bac9b7817cb681852520bfeb055cf92
Exercícios_-_Aula_1__Introdução_à_IA_e_Conversando.md	md	fd4a5b702495e72458e90f0f5025bfe0a0aa931fa67c14a951090a49b12b45d2
Exercícios_-_Aula_3__Design_com_IA(1).md	md	97d9668a57782287468a810bb326cbd81071fa5945be230e7c390a12e06c2479
Exercícios_-_Aula_3__Design_com_IA.md	md	97d9668a57782287468a810bb326cbd81071fa5945be230e7c390a12e06c2479
faq_aula2.md	md	325dd8b8da7fbc4c1e410bc2a4df462466a674b583b6da870d95046cffd64f5a
faq_aula4.md	md	e2738170857665dbaac13a706e686b97c31c0ee1e72321cb25e095a004b76e7f
Guia_Roteiros_e_Prompts_Cinematograficos.docx	docx	52cb515a58bdfe9e0b2427fbb0bfe38e1eb8b12b53ada71a91e2ff42e34213c7
Instrucoes_Projeto_GAG_Visual-1.md	md	d56002efc7c457e5425c896fbf433f287883cac450e4dee7e978707ac93f08b1
Instrucoes_Projeto_GAG_Visual-2.md	md	d56002efc7c457e5425c896fbf433f287883cac450e4dee7e978707ac93f08b1
Instrucoes_Projeto_GAG_Visual.md	md	d56002efc7c457e5425c896fbf433f287883cac450e4dee7e978707ac93f08b1
Lista_de_Prompts_Úteis_-_Aula_1__Introdução_à_IA_e.pdf	pdf	62e94e8492ee970f9003e7ea47395982aa9d995c7e4de97af32bacf68e20a752
Lista_de_Prompts_Úteis_-_Aula_2__Produção_de_Conte.md	md	95b75ee85355c994bc44b04f6d25f062a098b8b77d5d09bd4462b4baec3883e0
Lista_de_Prompts_Úteis_-_Aula_2__Produção_de_Conte.pdf	pdf	343d066f70ac6dc3c2980a17f463a13083bdafaca1afda23b8de981a3249dfaa
lista_prompts_uteis_aula1.md	md	e691fda7a522188f3eceac08a081d8f8340bceb18cad705f4ae3e6cf17db2b70
lista_prompts_uteis_aula2.md	md	95b75ee85355c994bc44b04f6d25f062a098b8b77d5d09bd4462b4baec3883e0
manual_aluno_aula1.md	md	4ce36daf7faa04f4c8c0a5695cd4ee7fc59b7bc0046e09e61057ffd4b0e741d6
manual_aluno_aula2.md	md	e1d475c2587f6999e083006ca1e4a64fc96bf6b5f2ac1624d83b43f72a9c414e
manual_aluno_aula3.md	md	a126f4ece3f3992601b4d1b64c5a41d7b68225f01529de9a4c53f0a5f526221a
manual_aluno_aula4.md	md	18b86cde948d870ef574e09a31d4473f57d682890d08699d754483632acde3cf
manual_aluno_aula5.md	md	8c470808b12d83db45ea61bc2d8e7b1129e2fa0c90db12af658f5cacef6ded66
Manual_de_Identidade_Visual_-_GAG_Visual.md	md	584bb05dcd356251a27bfadd9df278941f6d88deb7be6890ba43d5b5fc20d379
Manual_de_Identidade_Visual_—_GAG_Visual_(2026).md	md	fc909cefea3f78b1ab413969d6527c7c6add93fe574dc05dbc60f9b9b73e6d0f
Manual_do_Aluno_-_Aula_2__Produção_de_Conteúdo_com(1).md	md	e1d475c2587f6999e083006ca1e4a64fc96bf6b5f2ac1624d83b43f72a9c414e
Manual_do_Aluno_-_Aula_2__Produção_de_Conteúdo_com.md	md	e1d475c2587f6999e083006ca1e4a64fc96bf6b5f2ac1624d83b43f72a9c414e
Manual_do_Aluno_-_Aula_3__Design_com_IA.md	md	a126f4ece3f3992601b4d1b64c5a41d7b68225f01529de9a4c53f0a5f526221a
Manual_do_Formador_-_Aula_2__Produção_de_Conteúdo_.md	md	42909db74399b9c90bb5feaeabe6980d6fdce45b46d49b89d4857a71d82c5ef1
Manual_do_Formador_-_Aula_3__Design_com_IA.md	md	9271c017fe2193980124c505dbd5900ba22b737d26a9b80555917f72e981c702
manual_formador_aula1.md	md	7b1dc4ef6519dcf785ac9dc007f45828872a7f68972250add475b270b7166448
manual_formador_aula2.md	md	42909db74399b9c90bb5feaeabe6980d6fdce45b46d49b89d4857a71d82c5ef1
manual_formador_aula3.md	md	9271c017fe2193980124c505dbd5900ba22b737d26a9b80555917f72e981c702
manual_formador_aula4.md	md	deea35e089585781a9cde5ba845072abee56fb6c4868fef0cd8253bab9dd8391
Modelomestreprompt.docx	docx	d4ca27bf1f04c221f5eeedfeec9ed5af4cdd198cde2a99711424130cbdfa0a52
NormaTécnica_MetodologiadePromptingInterativoeExtraçãodeContexto.pdf	pdf	f3c5d969ac8d7c076debecabde69851bbe6bccb9c2e4ffc75c7061eaac927d4c
PDF_02_—_ChatGPT_Profissional(1).md	md	5e808957c5ac8cff75ea4a7112ba3ce1944368ca0ed2716c18235347450d2c09
PDF_02_—_ChatGPT_Profissional(2).md	md	5e808957c5ac8cff75ea4a7112ba3ce1944368ca0ed2716c18235347450d2c09
PDF_02_—_ChatGPT_Profissional.md	md	5e808957c5ac8cff75ea4a7112ba3ce1944368ca0ed2716c18235347450d2c09
Perguntas_Frequentes_(FAQ)_-_Aula_2__Produção_de_C.md	md	325dd8b8da7fbc4c1e410bc2a4df462466a674b583b6da870d95046cffd64f5a
perguntas_frequentes_aula1.md	md	c2459a30497065a5b206a71ec141f630b49b003970ddea6cab525652b00391d7
perguntas_frequentes_aula3.md	md	60710f00362891f179f036c4e841f6d647f78ddcbc9fdd99ba12868a25b17e4b
perguntas_frequentes_aula5.md	md	34d80bba1a42a30bd971e753e1883e851e3f5abda29f9cace1e908167f98c7d1
plano_e_manual_formador_aula5.md	md	b387c9140863f3e6693dd3e90348b6edda612f18c86f89a90c7e7a6044ccfadd
Plano_Minuto_a_Minuto_-_Aula_1__Introdução_à_IA_e_.md	md	8eb421d2d2ab016d4b54bd82552e6c82eeaca466bb646392d4c344ed817f91cb
Plano_Minuto_a_Minuto_-_Aula_2__Produção_de_Conteú.md	md	e785aac3951eb7fe28b4d88d5a452e035712c39de581b5a3cb120ad89b89d1e5
plano_minuto_a_minuto_aula1.md	md	8eb421d2d2ab016d4b54bd82552e6c82eeaca466bb646392d4c344ed817f91cb
plano_minuto_a_minuto_aula2.md	md	e785aac3951eb7fe28b4d88d5a452e035712c39de581b5a3cb120ad89b89d1e5
plano_minuto_a_minuto_aula3.md	md	813a567043798f5f1d716f06d6784c1a23b93ef48dca7d557e38870cd9da2352
plano_minuto_a_minuto_aula4.md	md	6a4edaa3d73870a2d9c472b8eb3aa59d3a78e67121443b0f76b0e30bd9b73707
PodesusarestepromptdiretamentenoCanva(MagicWrite_CanvaDocs)parag_20260725_150701_0000.jpg	jpg	7ec88b009f2e6f98da1b3f4a908442f0078efc8511cca8c9ac92b40289fd0b78
PresenteAula02-10PROMPTsparaAnálisedeDados.pdf	pdf	086bdb8c492d478adb663a6599a60a9eb1f15b9873df2dc6cd1d13361f855bd1
PromptAtualização(1).pdf	pdf	29fab8b7540cb08a2f3705b36bcba72908c59b8e2311045f227746c7713b286d
PROMPTCORRETORDEIMOVÉIS.pdf	pdf	87f5772b3f29d0a37636bbf80db94bd514c57609674188b603eb521ead6551c0
PromptCriaAPP.pdf	pdf	e8ece5a866953b3022921a9654b69afa6d9247e049c2ea7e9d096c6f2eab0250
PROMPTCRIAENGENHEIRODEPROMPTNONOTEBOOKLM.pdf	pdf	e50eb6ec4411934efa152aeada51d91d603b57db194eaebfda91039f15f22e9c
PROMPTCRM.pdf	pdf	2e2d9cb708d80dfacead4a70a13fe96dca2eaac27f825d6f19011b9b1f01e83f
PromptDetectarGOLP.pdf	pdf	f1ff581052f9f8a5ee0f121b663183a4935dd0e40b29511241465a282440c0f8
PromptGerarDeRoteiroViral.pdf	pdf	51d05d54ec70b0b3427d8d794eb14fee384bf4c697c74af0472d2c43db2a4fe6
PROMPTNOTEBOOKLM.pdf	pdf	852645d07e369335f330eab896f7ab29e010c346764ad17c7bb4eb871fb52d64
Promptoriginalmostradonatela(paragerarafoto).pdf	pdf	e4bc24efc5823d2bf2dadde38f6a6dbe8789f5dfdcca66d95a742fe1ff9538ec
PROMPTPARABASEDECONHECIMENTO(1).pdf	pdf	ed1ad3bf681d7bb1fb442166dd4c8f6a24872bbe82faff0544b7562e6d377d33
PROMPTPARACHAT-GPTNOVOMODELOIMAGEM2.pdf	pdf	078e8688f889b8282b57a42f915b20adc7857d959b5420873ccb6361360ae136
Promptparainfográfico.pdf	pdf	c6bbf8a45e6332fe5a98ae1b1554f33d1d6daf6fe8de59aa91127dfdf854f2a0
PROMPTSAULA20-03-2025(1).pdf	pdf	88f574f035cd42161987cb9f78de8bc0df8d58a2174652150b46b39d62ae92b5
PROMPTSAULA29-03-2025(2).pdf	pdf	d3e3c314614cd50b5ac1da4cc055cd57fbca0d27bce205c035e1e3e226be41f2
PROMPTSGEMINI-APPSCRIPT.pdf	pdf	38f8f89adae3dbffd997fb32da4ef3ffe3fc957aef57350010e4e5873c282c28
PromptsVídeoNotebookLM.pdf	pdf	fa1e925b8c323d6a3c1f3680e2d1cb0afaf41ce9f96a9015ef33e8e95370c9e4
prompts_uteis_aula3.md	md	e72ae1ba60e532e79ce64bcee97bbe20a484517ce10548c900563939896e03f6
prompts_uteis_aula4.md	md	e7104d43c3db653cf923488c06d3d13aaff0777c1ce599567dfdbbee7ca4c7c6
prompts_uteis_aula5.md	md	46d9f1998fad67fade2916d130dbd3f52ff288e74e036c8c875000f191250924
PROMPTVÍDEOCONFIGURAÇÃODONOTBOOKLM(1).pdf	pdf	dcb3f3884d2d2c04e83a05967c8c711bc91b65f34074278706811c3b8eee47f0
Prompt_Bible_v1.0.docx	docx	c00f5eeee3d79fa5319a95c718b96973a68fe539dc7fb674129ebcbfd2666aa8
Recursos_Adicionais_-_Aula_2__Produção_de_Conteúdo.md	md	6a0ee2cf78974406b16d9d609f3ce50ddc7d51c0c6480825fc63c62cc5e2fc8c
recursos_adicionais_aula1.md	md	a61011edd5be2e70e6bd8ab710686a36649390239b5dc375a4a21cd8dfb2375c
recursos_adicionais_aula2.md	md	6a0ee2cf78974406b16d9d609f3ce50ddc7d51c0c6480825fc63c62cc5e2fc8c
recursos_adicionais_aula3.md	md	2b0fdea6952c33ebc35eb65b4b4c68fe6b00f4c9ae17586ef1946274923555ed
recursos_adicionais_aula4.md	md	cf53bbae722a28af94ebbb2780da469cb3a039f00fcef09643c9b6fa97ff186c
recursos_adicionais_aula5.md	md	fdfdd8a3e9eb9b0da305f13bc6b975f85fcf68dd5875044135d3439a8deafd89
replit(1).md	md	206f309c0a5d0861cc9c864d06c17de5c1149f6603ddcffa6bb00b213a3b113c
replit.md	md	206f309c0a5d0861cc9c864d06c17de5c1149f6603ddcffa6bb00b213a3b113c
sugestoes_interacao_online_aula1.md	md	8b451a422ea68c88a4aec0e2b1af83727cbe76745cff740454f9a07e65b4bc8b
sugestoes_interacao_online_aula2.md	md	c2ae09986c46b21e95dfb59e5a638a18bc23c1e5ba9507ef7655614c29c60cac
sugestoes_interacao_online_aula3.md	md	1e5cc37ce202075e96adc8beb8483b57d06b817b312675618144c5e1903a00f3
sugestoes_interacao_online_aula4.md	md	5cf95e23cd1a3779b9948d3fb723455e6097366c9305494bace1ff3c7fdf7455
sugestoes_interacao_online_aula5.md	md	10863ec74fa29ebada845b223aeb8f8d39eea998957d3e981beeeff71f365b5d
Sugestões_para_Interação_Online_-_Aula_2__Produção.md	md	c2ae09986c46b21e95dfb59e5a638a18bc23c1e5ba9507ef7655614c29c60cac
_PROMPTNOTBOOKLM.pdf	pdf	690404e3e343c5e4e673212f8e4b83f527db41507bd170262f0afd552d4777ec
